       1124.7266       0.00000       0.00000
       1124.7366       0.00000       0.00000
       1124.7466       0.00000       0.00000
       1124.7565       0.00000       0.00000
       1124.7665       0.00000       0.00000
       1124.7764       0.00000       0.00000
       1124.7864       0.00000       0.00000
       1124.7964       0.00000       0.00000
       1124.8063       0.00000       0.00000
       1124.8163       0.00000       0.00000
       1124.8262       0.00000       0.00000
       1124.8362       0.00000       0.00000
       1124.8462       0.00000       0.00000
       1124.8561       0.00000       0.00000
       1124.8661       0.00000       0.00000
       1124.8761       0.00000       0.00000
       1124.8860       0.00000       0.00000
       1124.8960       0.00000       0.00000
       1124.9059       0.00000       0.00000
       1124.9159       0.00000       0.00000
       1124.9259       0.00000       0.00000
       1124.9358       0.00000       0.00000
       1124.9458       0.00000       0.00000
       1124.9557       0.00000       0.00000
       1124.9657       0.00000       0.00000
       1124.9757       0.00000       0.00000
       1124.9856       0.00000       0.00000
       1124.9956       0.00000       0.00000
       1125.0056       0.00000       0.00000
       1125.0155       0.00000       0.00000
       1125.0255       0.00000       0.00000
       1125.0354       0.00000       0.00000
       1125.0454       0.00000       0.00000
       1125.0554       0.00000       0.00000
       1125.0653       0.00000       0.00000
       1125.0753       0.00000       0.00000
       1125.0852       0.00000       0.00000
       1125.0952       0.00000       0.00000
       1125.1052       0.00000       0.00000
       1125.1151       0.00000       0.00000
       1125.1251       0.00000       0.00000
       1125.1351       0.00000       0.00000
       1125.1450       0.00000       0.00000
       1125.1550       0.00000       0.00000
       1125.1649       0.00000       0.00000
       1125.1749       0.00000       0.00000
       1125.1849       0.00000       0.00000
       1125.1948       0.00000       0.00000
       1125.2048       0.00000       0.00000
       1125.2148       0.00000       0.00000
       1125.2247       0.00000       0.00000
       1125.2347       0.00000       0.00000
       1125.2446       0.00000       0.00000
       1125.2546       0.00000       0.00000
       1125.2646       0.00000       0.00000
       1125.2745       0.00000       0.00000
       1125.2845       0.00000       0.00000
       1125.2944       0.00000       0.00000
       1125.3044       0.00000       0.00000
       1125.3144       0.00000       0.00000
       1125.3243       0.00000       0.00000
       1125.3343       0.00000       0.00000
       1125.3443       0.00000       0.00000
       1125.3542       0.00000       0.00000
       1125.3642       0.00000       0.00000
       1125.3741       0.00000       0.00000
       1125.3841       0.00000       0.00000
       1125.3941       0.00000       0.00000
       1125.4040       0.00000       0.00000
       1125.4140       0.00000       0.00000
       1125.4239       0.00000       0.00000
       1125.4339       0.00000       0.00000
       1125.4439       0.00000       0.00000
       1125.4538       0.00000       0.00000
       1125.4638       0.00000       0.00000
       1125.4738       0.00000       0.00000
       1125.4837       0.00000       0.00000
       1125.4937       0.00000       0.00000
       1125.5036       0.00000       0.00000
       1125.5136       0.00000       0.00000
       1125.5236       0.00000       0.00000
       1125.5335       0.00000       0.00000
       1125.5435       0.00000       0.00000
       1125.5534       0.00000       0.00000
       1125.5634       0.00000       0.00000
       1125.5734       0.00000       0.00000
       1125.5833       0.00000       0.00000
       1125.5933       0.00000       0.00000
       1125.6033       0.00000       0.00000
       1125.6132       0.00000       0.00000
       1125.6232       0.00000       0.00000
       1125.6331       0.00000       0.00000
       1125.6431       0.00000       0.00000
       1125.6531       0.00000       0.00000
       1125.6630       0.00000       0.00000
       1125.6730       0.00000       0.00000
       1125.6830       0.00000       0.00000
       1125.6929       0.00000       0.00000
       1125.7029       0.00000       0.00000
       1125.7128       0.00000       0.00000
       1125.7228       0.00000       0.00000
       1125.7328       0.00000       0.00000
       1125.7427       0.00000       0.00000
       1125.7527       0.00000       0.00000
       1125.7626       0.00000       0.00000
       1125.7726       0.00000       0.00000
       1125.7826       0.00000       0.00000
       1125.7925       0.00000       0.00000
       1125.8025       0.00000       0.00000
       1125.8125       0.00000       0.00000
       1125.8224       0.00000       0.00000
       1125.8324       0.00000       0.00000
       1125.8423       0.00000       0.00000
       1125.8523       0.00000       0.00000
       1125.8623       0.00000       0.00000
       1125.8722       0.00000       0.00000
       1125.8822       0.00000       0.00000
       1125.8921       0.00000       0.00000
       1125.9021       0.00000       0.00000
       1125.9121       0.00000       0.00000
       1125.9220       0.00000       0.00000
       1125.9320       0.00000       0.00000
       1125.9420       0.00000       0.00000
       1125.9519       0.00000       0.00000
       1125.9619       0.00000       0.00000
       1125.9718       0.00000       0.00000
       1125.9818       0.00000       0.00000
       1125.9918       0.00000       0.00000
       1126.0017       0.00000       0.00000
       1126.0117       0.00000       0.00000
       1126.0216       0.00000       0.00000
       1126.0316       0.00000       0.00000
       1126.0416       0.00000       0.00000
       1126.0515       0.00000       0.00000
       1126.0615       0.00000       0.00000
       1126.0715       0.00000       0.00000
       1126.0814       0.00000       0.00000
       1126.0914       0.00000       0.00000
       1126.1013       0.00000       0.00000
       1126.1113       0.00000       0.00000
       1126.1213       0.00000       0.00000
       1126.1312       0.00000       0.00000
       1126.1412       0.00000       0.00000
       1126.1511       0.00000       0.00000
       1126.1611       0.00000       0.00000
       1126.1711       0.00000       0.00000
       1126.1810       0.00000       0.00000
       1126.1910       0.00000       0.00000
       1126.2010       0.00000       0.00000
       1126.2109       0.00000       0.00000
       1126.2209       0.00000       0.00000
       1126.2308       0.00000       0.00000
       1126.2408       0.00000       0.00000
       1126.2508       0.00000       0.00000
       1126.2607       0.00000       0.00000
       1126.2707       0.00000       0.00000
       1126.2807       0.00000       0.00000
       1126.2906       0.00000       0.00000
       1126.3006       0.00000       0.00000
       1126.3105       0.00000       0.00000
       1126.3205       0.00000       0.00000
       1126.3305       0.00000       0.00000
       1126.3404       0.00000       0.00000
       1126.3504       0.00000       0.00000
       1126.3603       0.00000       0.00000
       1126.3703       0.00000       0.00000
       1126.3803       0.00000       0.00000
       1126.3902       0.00000       0.00000
       1126.4002       0.00000       0.00000
       1126.4102       0.00000       0.00000
       1126.4201       0.00000       0.00000
       1126.4301       0.00000       0.00000
       1126.4400       0.00000       0.00000
       1126.4500       0.00000       0.00000
       1126.4600       0.00000       0.00000
       1126.4699       0.00000       0.00000
       1126.4799       0.00000       0.00000
       1126.4898       0.00000       0.00000
       1126.4998       0.00000       0.00000
       1126.5098       0.00000       0.00000
       1126.5197       0.00000       0.00000
       1126.5297       0.00000       0.00000
       1126.5397       0.00000       0.00000
       1126.5496       0.00000       0.00000
       1126.5596       0.00000       0.00000
       1126.5695       0.00000       0.00000
       1126.5795       0.00000       0.00000
       1126.5895       0.00000       0.00000
       1126.5994       0.00000       0.00000
       1126.6094       0.00000       0.00000
       1126.6193       0.00000       0.00000
       1126.6293       0.00000       0.00000
       1126.6393       0.00000       0.00000
       1126.6492       0.00000       0.00000
       1126.6592       0.00000       0.00000
       1126.6692       0.00000       0.00000
       1126.6791       0.00000       0.00000
       1126.6891       0.00000       0.00000
       1126.6990       0.00000       0.00000
       1126.7090       0.00000       0.00000
       1126.7190       0.00000       0.00000
       1126.7289       0.00000       0.00000
       1126.7389       0.00000       0.00000
       1126.7489       0.00000       0.00000
       1126.7588       0.00000       0.00000
       1126.7688       0.00000       0.00000
       1126.7787       0.00000       0.00000
       1126.7887       0.00000       0.00000
       1126.7987       0.00000       0.00000
       1126.8086       0.00000       0.00000
       1126.8186       0.00000       0.00000
       1126.8285       0.00000       0.00000
       1126.8385       0.00000       0.00000
       1126.8485       0.00000       0.00000
       1126.8584       0.00000       0.00000
       1126.8684       0.00000       0.00000
       1126.8784       0.00000       0.00000
       1126.8883       0.00000       0.00000
       1126.8983       0.00000       0.00000
       1126.9082       0.00000       0.00000
       1126.9182       0.00000       0.00000
       1126.9282       0.00000       0.00000
       1126.9381       0.00000       0.00000
       1126.9481       0.00000       0.00000
       1126.9580       0.00000       0.00000
       1126.9680       0.00000       0.00000
       1126.9780       0.00000       0.00000
       1126.9879       0.00000       0.00000
       1126.9979       0.00000       0.00000
       1127.0079       0.00000       0.00000
       1127.0178       0.00000       0.00000
       1127.0278       0.00000       0.00000
       1127.0377       0.00000       0.00000
       1127.0477       0.00000       0.00000
       1127.0577       0.00000       0.00000
       1127.0676       0.00000       0.00000
       1127.0776       0.00000       0.00000
       1127.0875       0.00000       0.00000
       1127.0975       0.00000       0.00000
       1127.1075       0.00000       0.00000
       1127.1174       0.00000       0.00000
       1127.1274       0.00000       0.00000
       1127.1374       0.00000       0.00000
       1127.1473       0.00000       0.00000
       1127.1573       0.00000       0.00000
       1127.1672       0.00000       0.00000
       1127.1772       0.00000       0.00000
       1127.1872       0.00000       0.00000
       1127.1971       0.00000       0.00000
       1127.2071       0.00000       0.00000
       1127.2171       0.00000       0.00000
       1127.2270       0.00000       0.00000
       1127.2370       0.00000       0.00000
       1127.2469       0.00000       0.00000
       1127.2569       0.00000       0.00000
       1127.2669       0.00000       0.00000
       1127.2768       0.00000       0.00000
       1127.2868       0.00000       0.00000
       1127.2967       0.00000       0.00000
       1127.3067       0.00000       0.00000
       1127.3167       0.00000       0.00000
       1127.3266       0.00000       0.00000
       1127.3366       0.00000       0.00000
       1127.3466       0.00000       0.00000
       1127.3565       0.00000       0.00000
       1127.3665       0.00000       0.00000
       1127.3764       0.00000       0.00000
       1127.3864       0.00000       0.00000
       1127.3964       0.00000       0.00000
       1127.4063       0.00000       0.00000
       1127.4163       0.00000       0.00000
       1127.4262       0.00000       0.00000
       1127.4362       0.00000       0.00000
       1127.4462       0.00000       0.00000
       1127.4561       0.00000       0.00000
       1127.4661       0.00000       0.00000
       1127.4761       0.00000       0.00000
       1127.4860       0.00000       0.00000
       1127.4960       0.00000       0.00000
       1127.5059       0.00000       0.00000
       1127.5159       0.00000       0.00000
       1127.5259       0.00000       0.00000
       1127.5358       0.00000       0.00000
       1127.5458       0.00000       0.00000
       1127.5557       0.00000       0.00000
       1127.5657       0.00000       0.00000
       1127.5757       0.00000       0.00000
       1127.5856       0.00000       0.00000
       1127.5956       0.00000       0.00000
       1127.6056       0.00000       0.00000
       1127.6155       0.00000       0.00000
       1127.6255       0.00000       0.00000
       1127.6354       0.00000       0.00000
       1127.6454       0.00000       0.00000
       1127.6554       0.00000       0.00000
       1127.6653       0.00000       0.00000
       1127.6753       0.00000       0.00000
       1127.6852       0.00000       0.00000
       1127.6952       0.00000       0.00000
       1127.7052       0.00000       0.00000
       1127.7151       0.00000       0.00000
       1127.7251       0.00000       0.00000
       1127.7351       0.00000       0.00000
       1127.7450       0.00000       0.00000
       1127.7550       0.00000       0.00000
       1127.7649       0.00000       0.00000
       1127.7749       0.00000       0.00000
       1127.7849       0.00000       0.00000
       1127.7948       0.00000       0.00000
       1127.8048       0.00000       0.00000
       1127.8148       0.00000       0.00000
       1127.8247       0.00000       0.00000
       1127.8347       0.00000       0.00000
       1127.8446       0.00000       0.00000
       1127.8546       0.00000       0.00000
       1127.8646       0.00000       0.00000
       1127.8745       0.00000       0.00000
       1127.8845       0.00000       0.00000
       1127.8944       0.00000       0.00000
       1127.9044       0.00000       0.00000
       1127.9144       0.00000       0.00000
       1127.9243       0.00000       0.00000
       1127.9343       0.00000       0.00000
       1127.9443       0.00000       0.00000
       1127.9542       0.00000       0.00000
       1127.9642       0.00000       0.00000
       1127.9741       0.00000       0.00000
       1127.9841       0.00000       0.00000
       1127.9941       0.00000       0.00000
       1128.0040       0.00000       0.00000
       1128.0140       0.00000       0.00000
       1128.0239       0.00000       0.00000
       1128.0339       0.00000       0.00000
       1128.0439       0.00000       0.00000
       1128.0538       0.00000       0.00000
       1128.0638       0.00000       0.00000
       1128.0738       0.00000       0.00000
       1128.0837       0.00000       0.00000
       1128.0937       0.00000       0.00000
       1128.1036       0.00000       0.00000
       1128.1136       0.00000       0.00000
       1128.1236       0.00000       0.00000
       1128.1335       0.00000       0.00000
       1128.1435       0.00000       0.00000
       1128.1534       0.00000       0.00000
       1128.1634       0.00000       0.00000
       1128.1734       0.00000       0.00000
       1128.1833       0.00000       0.00000
       1128.1933       0.00000       0.00000
       1128.2033       0.00000       0.00000
       1128.2132       0.00000       0.00000
       1128.2232       0.00000       0.00000
       1128.2331       0.00000       0.00000
       1128.2431       0.00000       0.00000
       1128.2531       0.00000       0.00000
       1128.2630       0.00000       0.00000
       1128.2730       0.00000       0.00000
       1128.2830       0.00000       0.00000
       1128.2929       0.00000       0.00000
       1128.3029       0.00000       0.00000
       1128.3128       0.00000       0.00000
       1128.3228       0.00000       0.00000
       1128.3328       0.00000       0.00000
       1128.3427       0.00000       0.00000
       1128.3527       0.00000       0.00000
       1128.3626       0.00000       0.00000
       1128.3726       0.00000       0.00000
       1128.3826       0.00000       0.00000
       1128.3925       0.00000       0.00000
       1128.4025       0.00000       0.00000
       1128.4125       0.00000       0.00000
       1128.4224       0.00000       0.00000
       1128.4324       0.00000       0.00000
       1128.4423       0.00000       0.00000
       1128.4523       0.00000       0.00000
       1128.4623       0.00000       0.00000
       1128.4722       0.00000       0.00000
       1128.4822       0.00000       0.00000
       1128.4921       0.00000       0.00000
       1128.5021       0.00000       0.00000
       1128.5121       0.00000       0.00000
       1128.5220       0.00000       0.00000
       1128.5320       0.00000       0.00000
       1128.5420       0.00000       0.00000
       1128.5519       0.00000       0.00000
       1128.5619       0.00000       0.00000
       1128.5718       0.00000       0.00000
       1128.5818       0.00000       0.00000
       1128.5918       0.00000       0.00000
       1128.6017       0.00000       0.00000
       1128.6117       0.00000       0.00000
       1128.6216       0.00000       0.00000
       1128.6316       0.00000       0.00000
       1128.6416       0.00000       0.00000
       1128.6515       0.00000       0.00000
       1128.6615       0.00000       0.00000
       1128.6715       0.00000       0.00000
       1128.6814       0.00000       0.00000
       1128.6914       0.00000       0.00000
       1128.7013       0.00000       0.00000
       1128.7113       0.00000       0.00000
       1128.7213       0.00000       0.00000
       1128.7312       0.00000       0.00000
       1128.7412       0.00000       0.00000
       1128.7512       0.00000       0.00000
       1128.7611       0.00000       0.00000
       1128.7711       0.00000       0.00000
       1128.7810       0.00000       0.00000
       1128.7910       0.00000       0.00000
       1128.8010       0.00000       0.00000
       1128.8109       0.00000       0.00000
       1128.8209       0.00000       0.00000
       1128.8308       0.00000       0.00000
       1128.8408       0.00000       0.00000
       1128.8508       0.00000       0.00000
       1128.8607       0.00000       0.00000
       1128.8707       0.00000       0.00000
       1128.8807       0.00000       0.00000
       1128.8906       0.00000       0.00000
       1128.9006       0.00000       0.00000
       1128.9105       0.00000       0.00000
       1128.9205       0.00000       0.00000
       1128.9305       0.00000       0.00000
       1128.9404       0.00000       0.00000
       1128.9504       0.00000       0.00000
       1128.9603       0.00000       0.00000
       1128.9703       0.00000       0.00000
       1128.9803       0.00000       0.00000
       1128.9902       0.00000       0.00000
       1129.0002       0.00000       0.00000
       1129.0102       0.00000       0.00000
       1129.0201       0.00000       0.00000
       1129.0301       0.00000       0.00000
       1129.0400       0.00000       0.00000
       1129.0500       0.00000       0.00000
       1129.0600       0.00000       0.00000
       1129.0699       0.00000       0.00000
       1129.0799       0.00000       0.00000
       1129.0898       0.00000       0.00000
       1129.0998       0.00000       0.00000
       1129.1098       0.00000       0.00000
       1129.1197       0.00000       0.00000
       1129.1297       0.00000       0.00000
       1129.1397       0.00000       0.00000
       1129.1496       0.00000       0.00000
       1129.1596       0.00000       0.00000
       1129.1695       0.00000       0.00000
       1129.1795       0.00000       0.00000
       1129.1895       0.00000       0.00000
       1129.1994       0.00000       0.00000
       1129.2094       0.00000       0.00000
       1129.2193       0.00000       0.00000
       1129.2293       0.00000       0.00000
       1129.2393       0.00000       0.00000
       1129.2492       0.00000       0.00000
       1129.2592       0.00000       0.00000
       1129.2692       0.00000       0.00000
       1129.2791       0.00000       0.00000
       1129.2891       0.00000       0.00000
       1129.2990       0.00000       0.00000
       1129.3090       0.00000       0.00000
       1129.3190       0.00000       0.00000
       1129.3289       0.00000       0.00000
       1129.3389       0.00000       0.00000
       1129.3489       0.00000       0.00000
       1129.3588       0.00000       0.00000
       1129.3688       0.00000       0.00000
       1129.3787       0.00000       0.00000
       1129.3887       0.00000       0.00000
       1129.3987       0.00000       0.00000
       1129.4086       0.00000       0.00000
       1129.4186       0.00000       0.00000
       1129.4285       0.00000       0.00000
       1129.4385       0.00000       0.00000
       1129.4485       0.00000       0.00000
       1129.4584       0.00000       0.00000
       1129.4684       0.00000       0.00000
       1129.4784       0.00000       0.00000
       1129.4883       0.00000       0.00000
       1129.4983       0.00000       0.00000
       1129.5082       0.00000       0.00000
       1129.5182       0.00000       0.00000
       1129.5282       0.00000       0.00000
       1129.5381       0.00000       0.00000
       1129.5481       0.00000       0.00000
       1129.5580       0.00000       0.00000
       1129.5680       0.00000       0.00000
       1129.5780       0.00000       0.00000
       1129.5879       0.00000       0.00000
       1129.5979       0.00000       0.00000
       1129.6079       0.00000       0.00000
       1129.6178       0.00000       0.00000
       1129.6278       0.00000       0.00000
       1129.6377       0.00000       0.00000
       1129.6477       0.00000       0.00000
       1129.6577       0.00000       0.00000
       1129.6676       0.00000       0.00000
       1129.6776       0.00000       0.00000
       1129.6875       0.00000       0.00000
       1129.6975       0.00000       0.00000
       1129.7075       0.00000       0.00000
       1129.7174       0.00000       0.00000
       1129.7274       0.00000       0.00000
       1129.7374       0.00000       0.00000
       1129.7473       0.00000       0.00000
       1129.7573       0.00000       0.00000
       1129.7672       0.00000       0.00000
       1129.7772       0.00000       0.00000
       1129.7872       0.00000       0.00000
       1129.7971       0.00000       0.00000
       1129.8071       0.00000       0.00000
       1129.8171       0.00000       0.00000
       1129.8270       0.00000       0.00000
       1129.8370       0.00000       0.00000
       1129.8469       0.00000       0.00000
       1129.8569       0.00000       0.00000
       1129.8669       0.00000       0.00000
       1129.8768       0.00000       0.00000
       1129.8868       0.00000       0.00000
       1129.8967       0.00000       0.00000
       1129.9067       0.00000       0.00000
